,original_index,context,labels,prompts,gold,q_flan-t5-small,q_flan-t5-base,q_flan-t5-large,q_flan-t5-xl,q_flan-t5-xxl,q_flan-ul2,q_text-babbage-001,q_text-curie-001,q_text-davinci-001,q_text-davinci-002,q_text-davinci-003,q_chatgpt
201,3730,"These should lead to the softening of social tensions , the weakening of antagonisms between bureaucracy and workers , and workers and peasants , to the further lessening of terror , and to the further growth of civil liberties .",Liberal,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",a,a,b,a,a,a,a,c,c,a,a,a,c
202,3593,"Again , in the Asian currency panic of the late 1990s , Greenspan intervened aggressively to make sure that financial institutions following their own narrow self-interests did not trigger a credit crunch .",Liberal,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",a,a,b,b,b,a,b,c,c,b,a,a,c
203,3608,The use of the male monopoly over instruments of production to relegate women to lower productivity tasks is exemplified in his discussion ( based on the famous work of Maria Mies ) of crop production in rural Andhra Pradesh in India .,Liberal,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",a,a,b,b,a,a,a,c,c,b,c,c,c
204,4219,"Many are responsible for the Republicans ' descent into madness , but pride of place surely goes to Fox News chair Roger Ailes , the onetime Nixon aide who created a counterfactual network that in turn helped create a counterfactual Republican Party .",Liberal,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",a,a,b,a,b,a,a,c,c,b,a,a,a
205,1135,"There is no reason we can not lead the world in developing clean energy while continuing to fuel our economy with the energy it needs to create wealth , jobs , and opportunity .",Liberal,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",a,a,b,a,a,a,a,c,c,a,a,a,c
206,3031,"Reauthorization should have focused on the next steps in anti-poverty policy : helping low-income workers get better jobs , ending restrictions on benefits for legal immigrants , and expanding work supports , most notably child care , for low-earning families .",Liberal,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",a,a,b,a,a,a,a,c,c,b,a,a,a
207,3747,"Supporters of federal health care reform argue that the problems associated with these regulations can be addressed with the addition of an individual mandate , a requirement that everyone purchase health insurance .",Liberal,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",a,a,b,a,a,a,a,c,a,b,a,a,a
208,1687,"Right now , the forces with the power to control the uses and prices of energy , and dominate the government in their favor , are in the lead .",Liberal,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",a,a,b,b,b,b,b,c,c,b,a,a,c
209,3195,"As Congress plumbs the causes of our current mess , the main one is hiding in plain sight : Reckless monetary policy that did so much to create the credit mania and then compounded the felony with a commodity bubble and run on the dollar whose damage is now becoming apparent . ''",Liberal,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",a,a,b,a,b,a,a,c,c,b,b,a,b
210,514,"And the lion 's share of the blame for these outrages , and the concurrent collapse of corporate tax revenues , can be placed on President Bush and the GOP Congress , which put huge new corporate loopholes in place while refusing to crack down on offshore corporate tax sheltering and other abuses .",Liberal,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",a,a,b,b,a,a,a,c,c,b,a,a,a
211,1978,"In the end , it was Sontag herself who gave us the most useful metaphor for understanding her -- for making sense of the willed restlessness , the seemingly irresoluble tensions and contradictions that hover over her life and work and politics : paradoxes to which the early private writings already bear striking witness .",Liberal,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",a,a,b,a,a,a,a,c,c,b,a,a,c
212,3683,Tomasi preaches to the left that respect for economic liberties is a key part of respecting individual autonomy and that a properly freed market generates enough wealth to benefit the least well off .,Liberal,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",a,a,b,a,a,a,a,c,c,a,b,a,b
213,3674,"Imposing standards , and enforcing them , is thus the general policy response to the rise of the Predator State , which is just a coalition of the reactionary forces within business who seek to maintain competitiveness and profitability without technological improvement , without environmental control , without attending to product or workplace safety .",Liberal,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",a,a,b,b,a,a,a,c,c,b,a,a,c
