,original_index,context,labels,prompts,gold,q_flan-t5-small,q_flan-t5-base,q_flan-t5-large,q_flan-t5-xl,q_flan-t5-xxl,q_flan-ul2,q_text-ada-001,q_text-babbage-001,q_text-curie-001,q_text-davinci-001,q_text-davinci-002,q_text-davinci-003,q_chatgpt
207,3271,"user: I believe in previous versions of the article, the title of that section was ""Left-libertarianism in political philosophy"".  If it were changed back to something like that and moved to the top, would that be satisfactory?",0,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",b,a,b,a,b,a,a,a,c,a,a,b,a,b
208,2350,"user: Hi, we worked on a few Australian-related articles together. May be you want to make a look on my <url>?",0,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",b,a,a,a,a,a,a,a,c,c,a,a,a,a
209,1161,"user: Should I move it myself, or would you like me to walk you thru it? Have you read <url>?",0,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",b,a,a,a,a,a,a,a,c,b,a,a,a,b
210,338,"user: Regarding <person>, you've made this a Beta - In Use template since January. Is there any hope of making it live at some point in the near future?",0,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",b,a,b,a,a,a,a,a,c,b,a,a,b,b
211,4178,user: http://www.youtube.com/watch?v=l9lk0B1p3k0 Yamaguchi Japan -Candidate Site for the <url>. Time for an article?,0,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",b,a,b,a,b,a,b,a,c,c,a,b,b,b
212,4063,"user: I have it now; it lists 22 Members, seven officers and a large number of sons of Members. Do you think we could run to a new article, say <url>?",0,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",b,a,a,a,b,a,a,a,c,c,a,b,b,b
213,409,user: So I take it you live in Perth? Have you ever been to Virginia?,0,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",b,a,b,a,b,a,a,a,c,b,a,b,b,a
214,4352,user: I see you don't edit the heats from morning session. Will you be here for the finals ?,0,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",b,a,a,a,b,a,a,a,c,a,a,b,b,b
215,2303,"user: While I looked there, it had a nice little message at the top saying ""To report persistent vandalism or spamming, see WP:AIV"" And this definitely looked like persistent vandalism. Should that comment on <url> be updated then?",0,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",b,a,b,a,b,a,a,a,c,c,c,b,a,b
216,3454,"user: Given what I see there, Finlay, I would argue that Marnanel's work is derivative, and that nohat's only request for derivative works is that they be released under the GFDL, which it's my understanding that Marnanel's work is.  Is there a section I'm misreading?",0,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",b,c,b,a,b,a,a,a,c,a,a,b,a,a
217,2919,"user: Hi, I saw you protected <url> (<url>, <url>, <url>). In light of their signing to <url>, their <url>, <url>, and <url> <url> <url>, would you mind unprotecting it so I can give it a better treatment?",0,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",b,a,b,a,a,a,a,a,c,b,a,a,a,b
218,2082,user: What do you think?  Worthwhile or not?,0,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",b,a,b,b,b,b,b,a,c,a,a,b,b,a
219,1136,"user: I thought that VAMOS section was dealing primarily with captions (perhaps a clearer wording is needed there?). Also, I have seen dates used as adjectives quite often - the ""1848 Revolution"", for example - where did you read about this rule?",0,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",b,c,b,a,b,a,b,a,c,a,a,b,b,a
220,4060,"user: Ok, I'd agree about <url> being better. Should I delete the other one (you could also tag it for speedy deletion as a mistake)?",0,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",b,a,b,a,a,a,a,a,c,c,a,a,a,a
221,2281,user: I'll have a look (probably just for copyediting duties) once Zag has finished the larger changes. Keep me posted?,0,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",b,a,a,a,a,a,a,a,c,c,a,b,a,b
222,2375,"user: Soo... I should merge and rewrite, right?",0,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",b,a,b,a,a,a,b,a,c,a,a,b,b,a
223,1810,"user: You were asking for a source for the <url> mention of the <url> service to Lagos from March 29th, which you reverted.  Would <url> do?",0,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",b,a,b,c,b,a,a,a,c,c,a,a,a,a
224,1496,"user: Hey, did you ever read over the material I laid out for you - content as well as ideas for organization of an article?  Any feedback?",0,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",b,a,a,a,a,a,a,a,c,c,a,a,a,b
225,1588,"user: But someone actually remade the article here, http://en.wikipedia.org/wiki/User:DOSGuy/Joe_Siegler it's a subset of someone's user profile, but they are essentially circumventing a deleted article. Is this against wikipedia policy?",0,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",b,a,b,c,b,b,b,a,c,a,c,b,b,b
226,1824,"user: that's all it said on the description of the object, I myself do not know as well what the museum means with ""old"". Maybe it came from the theater from a previous renovation?",0,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",b,a,b,b,b,b,b,a,c,c,a,b,b,b
227,4074,"user: I create <url>, and then I would click ""Move"" on the top of the page I want to merge (for example <url>? Is that how you do it?",0,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",b,a,b,a,b,a,b,a,c,b,a,b,a,b
228,2078,"user: Rklawton, I apologize for persisting, but criterion 8 of <url> says that a band must be the ""most prominent of the LOCAL scene of a city"" to be notable enough to justify a page, and Finish Ticket is demonstrably the most prominent band of the local San Francisco scene. Why is that not sufficient?",0,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",b,a,b,c,a,a,a,a,c,a,c,a,a,b
